,tDept,tSid,institution_name,tFname,tMiddlename,tLname,tid,tNumRatings,rating_class,contentType,categoryType,overall_rating,Comments,Tags
80,Religion,4375,Regent University,Ken,,Christian,2112379,1,good,TEACHER,PROFESSOR,5.0,"[""Professor Christian is incredible! He is extremely knowledgeable of both the Scriptures and the course content. Very accessible outside of class and great with communication; expectations are clear from the beginning, and feedback is thorough. On top of all of this, he's hilarious! Do yourself a favor and take any course taught by him!""]","['Participation matters', 'Amazing lectures', 'Gives good feedback', 'Gives good feedback', 'Participation matters', 'Amazing lectures']"
81,General Education,4375,Regent University,David,,Christian,2325417,1,good,TEACHER,PROFESSOR,4.0,"[""This professor was great to have as my first class. His lectures weren't boring and he really engaged the room. All grading was on the discussion questions and the papers. As long as you didn't have run-on sentences or fragments you get a good grade.""]","['Participation matters', 'So many papers', 'Lecture heavy', 'Participation matters', 'SO MANY PAPERS', 'LECTURE HEAVY']"
82,Political Science,4375,Regent University,Jesse,,Chupp,1627219,10,good,TEACHER,PROFESSOR,4.7,"['Looking for quality within a professor? You need Dr. CHUPP! He is Regents best kept secret so I suggest before signing up for a class, you check to see if he is teaching it. Responds back very fast, and he is willing to work with you. The class is time consuming but he works with you. I had him for 6 classes! (A or high B in all of them!)', 'Looking for quality within a professor? You need Dr. CHUPP! He is Regents best kept secret so I suggest before signing up for a class, you check to see if he is teaching it. Responds back very fast, and he is willing to work with you. The class is time consuming but he works with you. I had him for 6 classes! (A or high B in all of them!)', ""THE BEST PROFESSOR AT REGENT HANDS DOWN!!!!!!! not only is professor Chupp an outstanding faculty member at Regent, but it shows that he actually respects and values his students. he is always willing to give feedback and offer assistance in any way. If you get him, you won't regret it!!"", 'You will work hard in this class, but it will be worth it. I have learned more from Dr. Chupp than any other Instructor. He cares about his students! He is rare and awesome!', ""Dr. Chupp is Regent's finest! He respects his students! He is clear on what he expects and gives great feedback!"", ""This course is difficult but Dr. Chupp is clear and organised in his expectations! He is a true Man of God and is very caring about his students, he has no Ego! (Rare in the Government department). He is a difficult but fair grader, you get what you put in! His feedback is very helpful! Regent needs more Professor's like Dr. Chupp!"", 'You will learn a lot from this Professor. He is very fair and clear on what he expects. He is one of the best professors I have ever taken a class from. You will put a lot of work into this class but it will be worth it because you will learn a lot. Regent University needs more professors like him!', ""You get what you put into this course. Expect to do a lot of research-that's what you put into the course. You will learn a lot due to your research; and you will do a lot of research because you will NEED that research to do the tremendous amount of writing required in this course. I enjoyed it. Highly recommend Dr. Chupp."", 'A lot of reading but is very helpful if you need it. ', ""This professor is AWESOME He is a great man of God and the easiest grader in the entire government department. I have taken three classes with him and I LOVE him. He is lenient and understanding with late assignments even in an online 8 week environment. A true rarity. I have an A in all of his classes because he''s so clear. Always answers email."", ""He really challenges you to be creative and thorough. He assigns an absurd amount of reading and writing which is difficult for online students with full time jobs. If you're an on campus student though you should be fine and you will grow in skill level with his classes. He is very clear with his expectations which is very helpful.""]","['Gives good feedback', 'Clear grading criteria', 'Respected', 'Inspirational', 'Caring', 'Gives good feedback', 'Respected', 'Clear grading criteria', 'Gives good feedback', 'Respected', 'Clear grading criteria', 'Gives good feedback', 'Get ready to read', 'Clear grading criteria', 'Gives good feedback', 'Respected', 'Clear grading criteria', 'Gives good feedback', 'Inspirational', 'Caring', 'Gives good feedback', 'Respected', 'Clear grading criteria']"
83,Accounting,4375,Regent University,Lisa,M,Clarkson,2224882,1,average,TEACHER,PROFESSOR,3.0,"[""A teach that actually cares about her students. Unfortunately, she is a very bad lecturer. She basically reads the powerpoint slides that you could have easily read at home. She is so focused on the slides she can go over 20-30 mins without looking up for questions. Most students don't pay attention and are mostly surfing.""]","['Lecture heavy', 'Test heavy', 'Accessible outside class', 'ACCESSIBLE OUTSIDE CLASS', 'TEST HEAVY', 'LECTURE HEAVY']"
84,English,4375,Regent University,Susannah,,Clements,1413094,5,good,TEACHER,PROFESSOR,5.0,"['Dr. Clements is an excellent professor. Her passion for the subject matter and her communication ability makes class discussion so much fun. Time flies in class because of her gift and ability to analyze and explain the text AND because of how she helps us students to do the same.', 'Great teacher but HARD', 'Interesting and enjoyable teacher. Expects a lot out of her students and grades tough.', 'Dr. Clements exemplifies the perfect balance between academic excellence and freedom of individuality.', ""Professor Clements expects alot of her students, but she's a really great teacher and very involved in her classes.  She is very particular about sticking to MLA format and her classes are heavy on discussion.  You'll work for your grades in her classes, but you'll also learn alot!""]",[]
85,General Education,4375,Regent University,Marla,Joy,Coats,2697172,0,zero,TEACHER,PROFESSOR,N/A,[],[]
86,Religion,4375,Regent University,Richard,,Coffelt,2125909,0,zero,TEACHER,PROFESSOR,N/A,[],[]
87,Law,4375,Regent University,Doug,,Cook,861136,7,good,TEACHER,PROFESSOR,4.1,"['Professor Cook is a great professor.  He truly cares about his students, explains things clearly, and his exams are fair.  More than willing to meet with you out of class to help with exam prep.  I would enjoy taking another class with him if possible.', 'Fantastic teacher.  Really funny.  His jokes keep the class light and help me remember the material.  I now know more about torts than most of my friends from other schools.', 'Straight forward. WISIWIG. Always helpful. Nearly always in a happy mood. Read the cases and you will do fine. Does not give too many As, though.', ""Torts with Cook is awesome.  He is the most helpful professor I've had all year.  I don't know who thinks he's arrogant, but he spent several hours after class w/ me to clarify problems.  Definitely take him."", 'ARROGANT!!!!  Absolutely horrible to try and talk to after class or in his office.  His test is fair.', 'I admit he does go off on tangents, but he is a gret professor and the material sticks in your head due to strange little things he does in class.  Talk to him at office hours.  He is AWESOME!!', 'He lets students go off on too many tangents (an hour of ""what if my cousin\'s uncle\'s best friend\'s dog does this, is that considered but-for causation?"" is too long). He needs to do a better job of time management because he ends up rushing everything at the end of the class.']",[]
88,Communication,4375,Regent University,Elliott,,Cooke,758240,6,average,TEACHER,PROFESSOR,3.0,"['I would never take this professor again. I am an A student and struggled to keep up with his expectations. He is a communication professor yet is awful at communicating. His expectations are unclear and when asked for clarification, he is unresponsive and unprofessional. If you have him in an upcoming class I recommend you drop or switch sections.', ""Absurd expectations to include a biblical citation in EVERY post and paper. Even on subjects that have nothing to do with religion. Unresponsive, unsympathetic, will nickel and dime you for every point he can even if you're pumping out typical A+ work. Great students will struggle for that A. Good students, B. Meh/Bad students, you might fail."", 'Just assume your going to know what his expectations are going to be without really telling you.', '', ""Didn't seem very helpful in clarifying expectations. It seemed as if he expected us to automatically know his expectations of us, though they weren't clearly stated. Also, he changed some expectations after class started which was really confusing."", 'No Comments']","['Tough grader', 'Tough grader']"
89,Graphic Arts,4375,Regent University,David,,Cooley,1626663,1,good,TEACHER,PROFESSOR,5.0,"[""His 3D animation class was AWESOME! Even on the tough schedule we had to learn on, I felt like he taught us a lot! Not only is he very knowledgeable about the software, but he's also a really nice guy and he kept things fun! He gave us all a lot of great advice for how to pursue our careers and keep our skills sharp. Highly recommended!""]",[]
90,Political Science,4375,Regent University,Kevin,,Cooney,2628677,0,zero,TEACHER,PROFESSOR,N/A,[],[]
91,Design,4375,Regent University,William,,Cordy,2503979,2,poor,TEACHER,PROFESSOR,1.5,"[""This professor does not give good feedback nor grades on time. His explanations of what is required is unclear which makes his inaccessibility even more noticeable. I wish I didn't have to take him again but he's the only one who teaches particular classes I need."", ""This professor does not grade each project so you have no idea how you're doing in the class and you have no feedback as to how to improve! He graded nothing until 2 months into the class! Then... nothing. Then 2 more grades... then nothing until the two grades at the end of class. If grades are important to you, do not take this professor!""]",[]
92,"History, Philosophy, Religion",4375,Regent University,Dale,,Coulter,2045861,4,good,TEACHER,PROFESSOR,3.7,"['Dr. Coulter possesses an amazing wealth of expertise that supersedes the simple exchange of information. He doesnt merely teach history, he helps the students understand the more nuanced theological implications of what he teaches. He is incredibly gifted.', 'Dr. Coulter possesses an amazing wealth of expertise that supersedes the simple exchange of information. He doesnt merely teach history, he helps the students understand the more nuanced theological implications of what he teaches. He is incredibly gifted.', ""Dr. Coulter demonstrates clear and confident expertise in this subject matter. His lectures are very insightful and strongly enhance the course material. You have to put in your fair share of sweat equity to get a good grade, but it's worth the investment. This professor is excellent in the Training & Equipping department."", 'If you are looking for an easy class/easy A., skip it. BUT, if you want to be challenged and are ready to learn (which I hope is the reason you are in college), then you must take a class with him. Easy ? Heck NO! will you learn and expand your knowledge? Heck yea! A truly professional, knowledgeable, challenging individual.', 'Mostly a list of books to read and papers to write. The reason for reading these text is not explained. Lots of work with no connection to the lectures.']","['Amazing lectures', 'Get ready to read', 'Gives good feedback', 'Respected', 'Participation matters', 'Gives good feedback', 'Respected', 'Amazing lectures', 'Gives good feedback', 'Respected', 'Amazing lectures', 'Get ready to read', 'Participation matters', 'Amazing lectures']"
93,Education,4375,Regent University,William,,Cox,2319119,1,poor,TEACHER,PROFESSOR,1.0,"['If you take this class with him, be ready to have your views on public school be diminished by him. He utilizes his own books as required source materials for referencing.']","['Get ready to read', 'Lecture heavy', 'Graded by few things', 'Get ready to read', 'GRADED BY FEW THINGS', 'LECTURE HEAVY']"
94,Religion,4375,Regent University,Mara,,Crabtree,961874,3,good,TEACHER,PROFESSOR,5.0,"['Allows latitude with volume requirements in discussion boards and assignments. Timely responses to any inquiries in or out of class. Very caring and respectful to all students and their opinions. Excellent credentials for this course.', 'She is an awesome and helpful instructor, even outside of the classroom. There is a lot of busy work, but if you do the work you will get a good grade. She is inspirational and a joy to experience. I would retake her class in a minute.', 'Excellent experience in her class']","['Gives good feedback', 'Caring', 'Respected', 'Accessible outside class', 'Gives good feedback', 'ACCESSIBLE OUTSIDE CLASS', 'Caring']"
95,Communication,4375,Regent University,Kevin,,Crawford,2515216,2,average,TEACHER,PROFESSOR,2.5,"[""I loved professor Crawford. We were required to read and be prepared to write about what you read and compare to other writings. We read The Shack and had to analyze it based on CS Lewis' interpretation of literature. I loved the class and did well. Make sure you use the writing resources provided by the university and you'll do just fine."", ""I loved professor Crawford. We were required to read and be prepared to write about what you read and compare to other writings. We read The Shack and had to analyze it based on CS Lewis' interpretation of literature. I loved the class and did well. Make sure you use the writing resources provided by the university and you'll do just fine."", 'By all accounts, Dr Kevin Crawford is loved by all of his on campus students. I have no doubt he is a great teacher when in person. However, on his online courses he required 20 replies in the first week of class. He needs to adapt his course for online students. His syllabus also reads as curt and negative, and read like he was talking to a child.']","['Gives good feedback', 'Respected', 'Accessible outside class', 'Gives good feedback', 'Respected', 'Accessible outside class']"
96,History Philosophy Religion,4375,Regent University,Michael,,Creef,2082409,2,poor,TEACHER,PROFESSOR,1.0,"['I probably should have dropped it when I could.', ""Glad it's over. Worst class ever.""]","['Tough grader', 'Get ready to read', 'Participation matters', 'Tests are tough', 'Tough Grader', 'Get ready to read', 'Participation matters']"
97,English,4375,Regent University,Michael,,Creef,2265097,1,poor,TEACHER,PROFESSOR,1.0,['Worst Class Ever!!'],"['Tough grader', 'Get ready to read', 'Participation matters', 'Tough Grader', 'Get ready to read', 'Participation matters']"
98,Religion,4375,Regent University,Michael,,Creep,1654529,0,zero,TEACHER,PROFESSOR,N/A,[],[]
99,English,4375,Regent University,Michael,,Crews,2161338,5,good,TEACHER,PROFESSOR,3.6,"['I will never take a class with him again! Assigned pop quizzes at the beginning of class so students rushing from other classes would miss the quiz and would not be able to take it again. He was never satisfied with the changes made to papers was disorderly regarding his syllabus and took weeks to grade assignments. Haughty arrogant personality', ""Dr. Crews is a gem. He's really funny but also super quiet so if you want to laugh, then you need to sit in the front. He is lecture heavy and expects you to read. There are a lot of quizzes so you better read. He's not a harsh grader and he's very reasonable."", 'While Crews is a knowledgeable professor and definitely is invested in the material he teaches, he does nothing but lecture. 90% of your grades are in class pop quizzes, which means you have to prioritize doing the reading or fail. You only get graded on a single paper and an online midterm and final aside from those so you have to do good on those', 'I had little interest in the subject, he made it somewhat interesting. LOTS of reading in this class. average between 20-30 pages per day. If you skip a class where he gave a pop quiz, he wont let you retake it without a ""valid"" reason for missing class. No study guides or ANY review for exams. he says that ""every class is the study guide""......', ""Dr. Crews was one of the two most inspiring professors I have ever met. His encouragement was influential to both my personal and professional development, and as a sophomore, I still visit him occasionally even though I'm not in his class anymore. He's brilliantly intelligent, but he's also relatable.""]","['Beware of pop quizzes', 'Get ready to read', 'Hilarious', 'Tough grader', 'Inspirational', 'Get ready to read', 'Beware of pop quizzes', 'Tough grader', 'Hilarious', 'Beware of pop quizzes', 'Lecture heavy', 'Get ready to read', 'BEWARE OF POP QUIZZES', 'GRADED BY FEW THINGS', 'Get ready to read', 'BEWARE OF POP QUIZZES']"
100,English,4375,Regent University,Denise,,Crews,2069413,7,poor,TEACHER,PROFESSOR,2.3,"['Professor Crews is practical and ready to help students in and outside of class. I struggled at times because she was not very enthusiastic during lectures, which is additionally difficult for a research English class.', 'Professor Crews is practical and ready to help students in and outside of class. I struggled at times because she was not very enthusiastic during lectures, which is additionally difficult for a research English class.', 'She thinks we are high schoolers', ""I am taking her class now for ENG and what I can say about Crews is that she is very nice but gives a lot of papers and she isn't clear on exactly what she wants. As of right now we have had paper after paper with no clue on why we are writing it. She likes work after work on you with little explanation on the assignment. On a good note she's nice."", 'Bad class, bad teacher. Didnt learn anything, and couldnt get a grade higher than a C no matter how hard I tried. She doesnt make sense with instructions and doesnt even seem to know what she wants. Will never take her again.', ""This class was BAD. It's extremely hard & instructions were never clear. In group emails she made it seem like no one was doing well because she'd always say she really advises alot of us to seek help from the writing center. TONS of reading and 10quest. quizzes each week that are weighted the highest making it hard to keep a good grade overall!"", ""ENG 202 Civil War was super hard. Crews was a harsh grader for the writing material, and the weekly quizzes were pointless AND weighted the heaviest... so you could do great with the writing, but fail the 10 question quizzes  that you only get 15 minutes to take, and your grade suffered severely. I didn't learn anything in this class."", ""Very nice when speaking with her, and willing to help if you ask. She's good at giving extensions too if you keep in communication with her and have a valid reason. Otherwise, the class is hard. What she expects of  you is rarely clear when it comes to writing papers, and she contradicts herself in mass emails and her syllabus on what she wants. ""]","['Tough grader', 'Get ready to read', 'Participation matters', 'Tests are tough', 'Lots of homework', 'Respected', 'Accessible outside class', 'Clear grading criteria', 'Graded by few things', 'Lecture heavy', 'So many papers', 'Tough Grader', 'LOTS OF HOMEWORK', 'SO MANY PAPERS', 'Tough Grader', 'Get ready to read', 'TEST HEAVY']"
101,Religion,4375,Regent University,Sonya,,Cronin,1627216,4,poor,TEACHER,PROFESSOR,1.9,"['Avoid this professor at all costs. Your grades, your family, your sanity will thank you.', 'I do not reccomend this teacher at all. She scrutinizes every word you put on the paper, always asking for you to explain your work, and wants a follow up paper, with your new explanations. This was one of the hardest classes I have taken in regent, and I feel it was because of the teacher. She grades hard, on your papers. Take another teacher!', ""Relatively light class load for an 8 week class, but she accepts ZERO late work, and don't test this.  She doesn't communicate much if you don't email her.  Grading is not easy, but not unreasonable.  Overall average, decent teacher. (Online)"", 'The course content is not difficult. She is not a very clear communicator so you have to ask questions although the answers can be vague. Even the writing center workers had trouble understanding her color coding assignment rules.   Study all aspects of i.d. words. She will ask the most vague thing about the i.d. rather than why the id is important']",[]
102,Art History,4375,Regent University,Erin,,Cross,1752439,5,good,TEACHER,PROFESSOR,3.6,"[""Cross is a tough grader for her drawing classes, but she gives you good feed back on what she's looking for and how you can improve your work. She pushed me as an artist, which I very much needed. Book: was used for a quiz length midterm, and a few assigned readings, but nothing else."", ""Very fun and enjoyable. She's not very good with Blackboard but is also flexible when things are messed up. Not a harsh grader and most classes were an open discussion. The book is needed for all homework and quizzes, but not class."", ""Great teacher! Incredibly friendly. She's very helpful, which is great especially when it comes to portfolio time. Not really the best at lecturing, but very good at explaining projects and showing examples. I look forward to taking more classes with her."", ""She was REALLY cool and funny, I liked her a lot. She's new, so she's still getting the hang of things but definitely give her a chance. I'm hoping I can take her again soon, I really learned a lot from her about the arts. She's really passionate about her field, you can tell, she just needs a little time to find her bearings as a professor."", 'She went over the information and gave answers to the quizzes right before she gave them.']","['Tough grader', 'Gives good feedback', 'Lots of homework']"
103,Religion,4375,Regent University,Victor,,Cuartas,2045860,3,poor,TEACHER,PROFESSOR,1.9,"['I am on a graduate level, and this professor seems to not have any mercy or grace. Which is ironically the hallmark of the Christian faith. I had to take him more than I desired, but would recommend that he searches his heart for grace and mercy towards his students.', 'Professor Cuartas does not help.   In my experience he logged on one time per week and that was to grade papers and give generalized and ambiguous feedback.  He has unreasonable grading.  He comes in just to grade papers, leave vague feedback, and you figure out the rest.  Very unmotivating instructor. Will not take any class with him again.', 'Friendly and appears to truly care about his students. I received a personal Thanks Giving telephone call from him. Discussion board and papers present some very challenging topics. Be prepared to write.']","['Tough grader', 'Get ready to read', ""Skip class? You won't pass."", 'Clear grading criteria', 'Would take again']"
104,Psychology,4375,Regent University,April,,Cunion,1596386,4,good,TEACHER,PROFESSOR,4.8,"['Dr. Cunion runs her online class very well. I enjoyed her audio Power Point lectures and perspective of the materials being studied (Dev Psych). She was exceptionally cordial, with plenty of timely feedback on papers and essays. I like her personalized grading rubrics. Great psych professor!', 'Dr. Cunion is my all time favorite professor. She clarifies material exceptionally well. She reiterates the importance of understanding the material. She often gives back points to those who can explain why they lost points in the first place. I seriously enjoy her classes.', 'She is the most loving, sweet, kind, gentle and overall warm teacher I have ever had since elementary school. I have had her for Psych 313 online at Regent University and her powerpoints are Chrystal clear, easy to understand and her voice is a light shining in the darkness. Everytime I email her, Dr. April Leigh Cunion  always emails me back sweet', 'She uses power point a lot. She is understanding and flexible, but not a push-over.']",[]
105,Psychology,4375,Regent University,Catherine,,Cutcher,792273,5,good,TEACHER,PROFESSOR,4.8,"['Without question, she is one of the best professors in the Undergrad Dept.', 'Very caring and detailed professor!', 'Professor knows what she is talking about. Doesn?t just go through the notes, rather she is big on class discussion. Helpful with any questions I had, and is very personable. I would definitely recommend her to anyone who wants to have fun learning!', 'Gets a little jumbled as the semester continues, but is rather supportive and fair in grading...does not count off points for late assignments often.', 'Dr. Cutcher is meticulous, yet, very helpful.  She really wants her students to be excellent in what they do.']",[]
106,Business,4375,Regent University,John,,Davenport,803918,5,good,TEACHER,PROFESSOR,4.3,"[""He's a really nice guy and a good teacher.  If you have a question he's really helpful and will do his best to answer it.  And he makes financial management almost interesting- which is incredible."", ""Does his best to make accounting an interesting course online. Tries to make it real world oriented. But its still accounting. He's good and will help whenever you ask."", 'Great guy! Great real world experience. Hope they keep him.', ""Great Finance professor. I've had him for three different classes and have been able to take valuable things away from each course. He really cares and has a lot of real world experience."", 'No Comments']",[]
107,Political Science,4375,Regent University,Jim,,Davids,408496,6,average,TEACHER,PROFESSOR,3.3,"['Your grade is basically is the Mid Term and the Final with no extra credit offered to buffer test anxiety. The final test consisted of 91 questions with a 90 min time frame. No matter how well you perform on tests, this expectation is unreasonable. When informed of the impossibility, administration basically said, ""Too bad"". DONT TAKE CLASS!', 'Midterm and final are basically your grades. You get very little from the other assignments. If you have test anxiety get ready to fail because the midterm and final make up majority of your overall grade.', 'Dr. Davids is the best professor I have ever been taught by. He literally changed my life.', 'Prof. Davids Rocks!', 'None', 'No Comments']","['Get ready to read', ""Skip class? You won't pass."", 'Tests are tough', 'Graded by few things', ""Skip class? You won't pass."", 'Get ready to read', 'GRADED BY FEW THINGS', 'Tests are tough']"
108,Religion,4375,Regent University,Joshua,,Davis,2323567,1,poor,TEACHER,PROFESSOR,2.0,"[""While Professor Davis' quality as a teacher is good, his material was equivocal. This school is Christian, but his materials were not. The three books mostly had worldly views that negated Christianity. I want to learn about other religions and worldviews from a point that edifies Christ and prepares a believer for defending the Christian faith.""]","['Tests are tough', 'Accessible outside class', 'ACCESSIBLE OUTSIDE CLASS', 'Tests are tough']"
109,Psychology,4375,Regent University,Matt,,Davis,2448534,1,good,TEACHER,PROFESSOR,5.0,"['EXCELLENT professor! He answers questions quickly and so thoroughly! Goes out of his way to research whatever you ask. He like participation from his students. He is very inspirational and uplifting. He makes you feel like you can do anything! Love, love, love this prof!']","['Gives good feedback', 'Inspirational', 'Caring', 'Gives good feedback', 'Inspirational', 'Caring']"
110,Religion,4375,Regent University,Michael,,Davis,2590459,0,zero,TEACHER,PROFESSOR,N/A,[],[]
111,General Education,4375,Regent University,Michael,,Davis,2606380,0,zero,TEACHER,PROFESSOR,N/A,[],[]
112,Psychology,4375,Regent University,Matthew,,Davis,2629000,0,zero,TEACHER,PROFESSOR,N/A,[],[]
113,Business,4375,Regent University,Stephen,H.,Dawson,2280782,0,zero,TEACHER,PROFESSOR,N/A,[],[]
114,Business,4375,Regent University,Debra,,Dean,2590963,0,zero,TEACHER,PROFESSOR,N/A,[],[]
115,Law,4375,Regent University,Eric,,Degroff,490237,14,good,TEACHER,PROFESSOR,4.3,"['Professor DeGroff presents his material in a logical and straightforward manner. His knowledge of the content material is unsurpassed and his lectures are never boring and always engaging. You will always need to be prepared for class, but will always learn something new.', ""IMO Prof. Degroff was the best in my 1L year. His exam is difficult but the curve helps. My tips: GO TO EVERY CLASS! You will not pass if you miss more than a couple of classes, trust me I've seen it. Volunteer in class because you can get up to 5 extra points on your final grade. Also, go to office hours if you don't understand and he will help!"", 'Wonderful man of God. Made a tough class tolerable. Very easy to speak to as well.', 'Just an all around great guy.  He made property interesting.  He turned a very complex subject matter into something very digestible.  He will repeat concepts, ad nauseum if need be, until you understand.  Did I mention how hilarious this guy is?', 'His grading standard is near ""perfect"". Minor breakdowns in logic, even if the legal elements are there for ""adverse possession"" and youre praying for a C. Sequential logic/facts must appeal to how he would write the answer. Few can do this So 1/4 will receive a C-/D-. Strong explainer, fair-minded, practice IRAC 100x prior to exam.', 'Great instructor. Great class. Be sure to keep up wit the readings. He has a wonderfully dry sense of humor.', ""Great instructor, knows and enjoys the law. Humorous and enjoyable classes. HE WILL CALL ON YOU!!!!!! You don't want to be the one who doesn't have a halfway competent answer, he isn't cruel at all but he will make you feel like  a complete idiot. Do well when you are called on and raise your hand when he asks for a volunteer= EXTRA CREDIT"", 'The most amazing and caring professor ever. He is one of the few law professors who show you how to breakdown complicated legal rules. He has a very dry personality, but it is hightened by the dry subject matter. Property is one of the most difficult subjects in law school, but he will do everything possible to help you succeed.', 'Monotoned.  Calls on the same people every class.  Smart guy, but not very good at making the topic interesting.  Boring class.', ""AMAZING!!!  Degroff is awesome in and out of class. Fair and good at calling on most people in class and actually knowing their names. 1st semester's test was fair, second semester's test was the hardest test I have ever taken and I almost started crying during it but hey I passed!  Take him!"", ""The most fair law exam I have had.  He's very dry, but extremely intelligent.  Probably my favorite professor.  Just be prepared for class!"", 'No Comments', ""Awesome teacher, awesome professor, even though it's probably the toughest class I've ever taken. I deeply appreciate his patience and dry wit. It was a breath of fresh air for an otherwise impossible subject! I plan to take everything he teaches."", 'No Comments']","['Tough grader', ""Skip class? You won't pass."", 'Participation matters', 'Tests are tough', 'Amazing lectures', 'Respected', 'Amazing lectures', 'Caring']"
116,Law,4375,Regent University,David,,Dennison,2267453,1,average,TEACHER,PROFESSOR,3.0,"['Professor Dennison is a very boring professor. He hardly posts announcements and really does not have anything to do with the students. The class is easy, but there are quite a few essays. Definitely be prepared to write.']","['Clear grading criteria', 'So many papers', 'Graded by few things', 'SO MANY PAPERS', 'Clear grading criteria', 'GRADED BY FEW THINGS']"
117,English,4375,Regent University,Josiah,,DePriest,2176557,2,good,TEACHER,PROFESSOR,4.5,"['Highly enjoyed his FOR110 online at ECPI. He is a great instructor that interacts and is readily available. Definitely made first class back to school in years a breeze!!!!', 'Hes really nice and understanding']","['Gives good feedback', 'Tough grader', 'Participation matters', 'Clear grading criteria', 'So many papers', 'Gives good feedback', 'Participation matters', 'Clear grading criteria', 'Tough Grader', 'Gives good feedback', 'SO MANY PAPERS']"
118,Information Science,4375,Regent University,Melody,L,Diehl,1878675,1,good,TEACHER,PROFESSOR,5.0,"[""BEST PROFESSOR EVER!! And she's super cute!""]",[]
119,Religion,4375,Regent University,Marty,,Dignard,1542637,11,good,TEACHER,PROFESSOR,3.6,"['Dignard is really cool and funny. He may be a strict grader but thats for our learning and growing purposes-- he grades with a curve as well as gives extra credit (easy extra credit.) He also gives a get out of jail free card--which gives you an extra two days on any assignment as long as it is before the last day of class. Great man!', ""Though it is an online class I do not recommend his class for the adult learner. He is unforgiving of life issues that might make you late. If you workin business, have kids, and in school this class could be a problem. He grades as if it were a English comp class and ducks tons of points for being late on assignments. Doesn't mind giving zeros. "", ""I don't think we discussed exam material the entire semester. I took Old Testament hoping I'd learn more about God, but I pretty much just learned how to pass a test and avoid plagiarizing (very strict btw). It seemed like he discussed the OT as if it were fiction. The exams were super easy tho because he gave study guides with each question on it."", 'Engaging in class, but obsessed with plagiarism. I think every student in my class was accused of plagiarism, even though I have never been accused in any other class. Not even Gatlin accused me of it. I had an A+ in the class until the final paper, where he gave me a 50 and told me to go to the writing center to avoid being turned into the dean.', 'He was a very interesting professor. He had a passion for his subject and made it extremely interesting since he intertwined his other hobbies into the lecture to make it more enjoyable.', ""you can easily get 100's on all the online open powerpoint quizzes... but he was the previous Writing Center leader or whatever so he is very picky on papers (plagiarism, grammar, writing in general) funny guy..talked a lot bout movies, sheldon cooper, cats, and his personal life. I COMMEND!"", 'Took Worldviews with him in the summer he taught it very well. He did talk about Sci-fi but it made it relaxing and entertaining. I did learn a lot and would recommend him.', 'I took his New Testament Studies class online. Mr. D performed an adequate role in the learning experience, but the class was entirely lacking in actual learning experience! He focused more on rigid writing rules/rubrics rather than actual academic/enriching content. The differences between his announcements and the syllabus confusing & misleading!', ""Was excited to learn more about OT, however I learned nothing in class. The majority of class was consummed with his personal stories that didn't relate to OT. Also he continually read reading hw aloud and gave his opinion and interpretation of the scriptures. Didn't use outside sources only gave his opinions, which was weird/humorous"", ""The professor is truly into scifi,video games, movies, and all things fiction. He continually referenced them throughout class which quickly become annoying. He also enjoyed sharing numerous personal stories that were completely unrelated to class. Didn't learn much in the classroom, but recieved a good grade in class."", 'Very good class. Just make sure you use the writing center']","['Tough grader', ""Skip class? You won't pass."", 'EXTRA CREDIT', 'Gives good feedback', 'Lots of homework', 'Tough Grader', 'Hilarious', 'EXTRA CREDIT']"
120,English,4375,Regent University,Mary,,Dixon,1442735,11,poor,TEACHER,PROFESSOR,2.0,"['Expectations should read clearly for assignments in a class that is designed to teach clarity in writing. Hmmm...', 'This professor is by far the worst professor I have ever had. After having 20+ professors in my college career so far, she has graded my work the most poorly out of any professor I have had. She has unclear expectations and when you ask for clarity, she meets your questions with vagueness and a condescending attitude. I hope I never have her again.', ""By far one of the hards English classes I've ever taken. Expections are not clear. Very critical, harsh grader and if you don't have the same opinion as her you're wrong. Assignments and deadlines are a bit unreasonable.  One week left of this class and I can not wait until its over. Avoid this professor, would never recommended."", ""When it comes to creative writing courses, she's okay. But when it comes to courses about writing essays and analysis's she can be the worse. I would not recommend her.  "", 'Worst English professor at Regent. Harsh grader, hyper critical, and is never consistent with her expectations. Try to avoid her.      ', 'Harsh grader and hyper critical. Never satisfied with your work; even if you make revisions. Never is consistent with expectations and directions. I seriously do not recommend her.', 'I am in complete agreement with the past two comments. Very hard to please and is always hyper-critical. It is only the third week and my grade for the discussion posts and assignments are a little low due to her over critizizing nature. Indeed there are far better English professors at Regent that are far better than her. I do not recommend her.', 'She was nice to you if you agree with her perspective. In the discussions, she would say mean things and embarrass the authors of the post. I would not recommend her.', ""Maybe if Blackboard had some way to attach part of my soul to each assignment, my work would have finally been good enough for her. But, alas, technology just isn't there yet. Will never take her again. She's hyper-critical, impossible to please, and harsh for no real reason aside from just the fact that she can be."", ""Excellent!  It was not a class I was loooking forward to, but I really benefitted greatly.  I like professors who really make the effort to help one's writing improve. I recommend her highly."", 'I would not recommend this instructor if you can help it. I have met several other students who feel the same. She is not very involved, yet is harsh in her grading. She is not very good about making her expectations known. There are many wonderful English instructors at Regent, and Dixon falls short of the rest.']","['Tough grader', 'Participation matters', 'Get ready to read', ""Skip class? You won't pass."", 'Gives good feedback', 'Tough Grader', 'Gives good feedback', 'Participation matters', 'Tough Grader']"
